"","date","time","growth_rate","outbreak","id","country","state","new_confirmed"
"293",2021-12-04,20,0.26018929368715,"Omicron","b3329eb8","South Africa","North West",615
"294",2021-12-05,21,0.235149202466884,"Omicron","b3329eb8","South Africa","North West",441
"295",2021-12-06,22,0.184382613562645,"Omicron","b3329eb8","South Africa","North West",144
"296",2021-12-07,23,0.193353372675113,"Omicron","b3329eb8","South Africa","North West",720
"297",2021-12-08,24,0.172413890065089,"Omicron","b3329eb8","South Africa","North West",904
"298",2021-12-09,25,0.169221976873396,"Omicron","b3329eb8","South Africa","North West",1308
"299",2021-12-10,26,0.151550252210518,"Omicron","b3329eb8","South Africa","North West",1139
"300",2021-12-11,27,0.140412069675671,"Omicron","b3329eb8","South Africa","North West",1233
"301",2021-12-12,28,0.140412069675671,"Omicron","b3329eb8","South Africa","North West",NA
"302",2021-12-13,29,0.128302566440988,"Omicron","b3329eb8","South Africa","North West",713
"303",2021-12-14,30,0.134619609554556,"Omicron","b3329eb8","South Africa","North West",1436
"304",2021-12-15,31,0.13720958599702,"Omicron","b3329eb8","South Africa","North West",2528
"305",2021-12-16,32,0.0731910816785219,"Omicron","b3329eb8","South Africa","North West",893
"306",2021-12-17,33,0.0731910816785219,"Omicron","b3329eb8","South Africa","North West",NA
"307",2021-12-18,34,0.0366895275912547,"Omicron","b3329eb8","South Africa","North West",1294
"308",2021-12-19,35,-0.00768195357362262,"Omicron","b3329eb8","South Africa","North West",662
"309",2021-12-20,36,-0.0171154888668876,"Omicron","b3329eb8","South Africa","North West",549
"310",2021-12-21,37,-0.0225172873895124,"Omicron","b3329eb8","South Africa","North West",832
"311",2021-12-22,38,-0.030572184219204,"Omicron","b3329eb8","South Africa","North West",1229
"312",2021-12-23,39,-0.0411501562414865,"Omicron","b3329eb8","South Africa","North West",1073
"313",2021-11-11,1,0.0402783209598561,"Omicron","fc94b052","South Africa","Gauteng",120
"314",2021-11-12,2,0.0814931120786161,"Omicron","fc94b052","South Africa","Gauteng",176
"315",2021-11-13,3,0.074880512986219,"Omicron","fc94b052","South Africa","Gauteng",122
"316",2021-11-14,4,0.0833472069095102,"Omicron","fc94b052","South Africa","Gauteng",126
"317",2021-11-15,5,0.0599642721509134,"Omicron","fc94b052","South Africa","Gauteng",58
"318",2021-11-16,6,0.0856918423004949,"Omicron","fc94b052","South Africa","Gauteng",148
"319",2021-11-17,7,0.127755026635614,"Omicron","fc94b052","South Africa","Gauteng",332
"320",2021-11-18,8,0.152839068683533,"Omicron","fc94b052","South Africa","Gauteng",372
"321",2021-11-19,9,0.18303812503891,"Omicron","fc94b052","South Africa","Gauteng",510
"322",2021-11-20,10,0.203033551465584,"Omicron","fc94b052","South Africa","Gauteng",584
"323",2021-11-21,11,0.210724241944318,"Omicron","fc94b052","South Africa","Gauteng",545
"324",2021-11-22,12,0.171071703041015,"Omicron","fc94b052","South Africa","Gauteng",239
"325",2021-11-23,13,0.171071703041015,"Omicron","fc94b052","South Africa","Gauteng",NA
"326",2021-11-24,14,0.176411644293964,"Omicron","fc94b052","South Africa","Gauteng",1021
"327",2021-11-25,15,0.21808620192076,"Omicron","fc94b052","South Africa","Gauteng",1951
"328",2021-11-26,16,0.231676357065072,"Omicron","fc94b052","South Africa","Gauteng",2184
"329",2021-11-27,17,0.24104981207665,"Omicron","fc94b052","South Africa","Gauteng",2629
"330",2021-11-28,18,0.234831042922711,"Omicron","fc94b052","South Africa","Gauteng",2309
"331",2021-11-29,19,0.223998702280848,"Omicron","fc94b052","South Africa","Gauteng",1909
"332",2021-11-30,20,0.22211550674872,"Omicron","fc94b052","South Africa","Gauteng",3131
"333",2021-12-01,21,0.22416748678594,"Omicron","fc94b052","South Africa","Gauteng",6169
"334",2021-12-02,22,0.231766192097789,"Omicron","fc94b052","South Africa","Gauteng",8281
"335",2021-12-03,23,0.249062225798398,"Omicron","fc94b052","South Africa","Gauteng",11571
"336",2021-12-04,24,0.243519483405309,"Omicron","fc94b052","South Africa","Gauteng",11609
"337",2021-12-05,25,0.204293215980338,"Omicron","fc94b052","South Africa","Gauteng",7942
"338",2021-12-06,26,0.146301772738785,"Omicron","fc94b052","South Africa","Gauteng",4492
"339",2021-12-07,27,0.129897276304471,"Omicron","fc94b052","South Africa","Gauteng",8445
"340",2021-12-08,28,0.101649255700918,"Omicron","fc94b052","South Africa","Gauteng",11703
"341",2021-12-09,29,0.0760592742471977,"Omicron","fc94b052","South Africa","Gauteng",11791
"342",2021-12-10,30,0.034835883361182,"Omicron","fc94b052","South Africa","Gauteng",9258
"343",2021-12-11,31,0.00376530819320093,"Omicron","fc94b052","South Africa","Gauteng",8521
"344",2021-12-12,32,0.00376530819320093,"Omicron","fc94b052","South Africa","Gauteng",NA
"345",2021-12-13,33,0.0154669066999899,"Omicron","fc94b052","South Africa","Gauteng",6684
"346",2021-12-14,34,0.0235205030574845,"Omicron","fc94b052","South Africa","Gauteng",8240
"347",2021-12-15,35,0.0235205030574845,"Omicron","fc94b052","South Africa","Gauteng",NA
"348",2021-12-16,36,-0.0589116712900933,"Omicron","fc94b052","South Africa","Gauteng",5850
"349",2021-12-17,37,-0.180513986422055,"Omicron","fc94b052","South Africa","Gauteng",38
"350",2021-12-18,38,-0.182157285535746,"Omicron","fc94b052","South Africa","Gauteng",3431
"351",2021-12-19,39,-0.15073144893926,"Omicron","fc94b052","South Africa","Gauteng",3582
"352",2021-12-12,1,0.0244398812989065,"Omicron","1fe66e89","USA","Florida",NA
"353",2021-12-13,2,0.0515097593900404,"Omicron","1fe66e89","USA","Florida",3865
"354",2021-12-14,3,0.0676495100413713,"Omicron","1fe66e89","USA","Florida",3067
"355",2021-12-15,4,0.0856338836264298,"Omicron","1fe66e89","USA","Florida",4127
"356",2021-12-16,5,0.115180306543589,"Omicron","1fe66e89","USA","Florida",6381
"357",2021-12-17,6,0.153904402371687,"Omicron","1fe66e89","USA","Florida",8785
"358",2021-12-18,7,0.168078159295281,"Omicron","1fe66e89","USA","Florida",8709
"359",2021-12-19,8,0.168078159295281,"Omicron","1fe66e89","USA","Florida",NA
"360",2021-12-20,9,0.20215850901369,"Omicron","1fe66e89","USA","Florida",18404
"361",2021-12-21,10,0.200394498479042,"Omicron","1fe66e89","USA","Florida",12915
"362",2021-12-22,11,0.210826173939547,"Omicron","1fe66e89","USA","Florida",20194
"363",2021-12-23,12,0.229788258467358,"Omicron","1fe66e89","USA","Florida",32869
"364",2021-12-24,13,0.218791267549502,"Omicron","1fe66e89","USA","Florida",31683
"365",2021-12-25,14,0.218791267549502,"Omicron","1fe66e89","USA","Florida",NA
"366",2021-12-26,15,0.218791267549502,"Omicron","1fe66e89","USA","Florida",NA
"367",2021-12-27,16,0.214569027970335,"Omicron","1fe66e89","USA","Florida",71957
"368",2021-12-28,17,0.158543066468534,"Omicron","1fe66e89","USA","Florida",29059
"369",2021-12-29,18,0.137516066572557,"Omicron","1fe66e89","USA","Florida",46923
"370",2021-12-30,19,0.138140870706192,"Omicron","1fe66e89","USA","Florida",77848
"371",2021-12-31,20,0.130291623713237,"Omicron","1fe66e89","USA","Florida",76392
"372",2022-01-01,21,0.130291623713237,"Omicron","1fe66e89","USA","Florida",NA
"373",2022-01-02,22,0.130291623713237,"Omicron","1fe66e89","USA","Florida",NA
"374",2022-01-03,23,0.130291623713237,"Omicron","1fe66e89","USA","Florida",NA
"375",2022-01-04,24,0.249162235176721,"Omicron","1fe66e89","USA","Florida",193786
"376",2022-01-05,25,0.118038877958201,"Omicron","1fe66e89","USA","Florida",59487
"377",2022-01-06,26,0.0387924952265466,"Omicron","1fe66e89","USA","Florida",66611
"378",2022-01-07,27,0.00184676540527515,"Omicron","1fe66e89","USA","Florida",76887
"379",2022-01-08,28,-0.0222291747468462,"Omicron","1fe66e89","USA","Florida",69914
"380",2022-01-09,29,-0.0222291747468462,"Omicron","1fe66e89","USA","Florida",NA
"381",2022-01-10,30,-0.00533654464040981,"Omicron","1fe66e89","USA","Florida",125996
"382",2022-01-11,31,-0.056315309220691,"Omicron","1fe66e89","USA","Florida",47709
"383",2022-01-12,32,-0.0394861033301906,"Omicron","1fe66e89","USA","Florida",71742
"384",2022-01-13,33,-0.0634162572110402,"Omicron","1fe66e89","USA","Florida",54994
"385",2022-01-02,1,0.0186894256110588,"Omicron","27401d31","USA","Kansas",NA
"386",2022-01-03,2,0.0963329418075348,"Omicron","27401d31","USA","Kansas",14478
"387",2022-01-04,3,0.0911836514714019,"Omicron","27401d31","USA","Kansas",152
"388",2022-01-05,4,0.100617400839472,"Omicron","27401d31","USA","Kansas",14997
"389",2022-01-06,5,0.109846580512168,"Omicron","27401d31","USA","Kansas",247
"390",2022-01-07,6,0.140587956696093,"Omicron","27401d31","USA","Kansas",16027
"391",2022-01-08,7,0.140587956696093,"Omicron","27401d31","USA","Kansas",NA
"392",2022-01-09,8,0.140587956696093,"Omicron","27401d31","USA","Kansas",NA
"393",2022-01-10,9,0.126274318588129,"Omicron","27401d31","USA","Kansas",13615
"394",2022-01-11,10,0.147991681054847,"Omicron","27401d31","USA","Kansas",704
"395",2022-01-12,11,0.131383647468148,"Omicron","27401d31","USA","Kansas",2833
"396",2022-01-13,12,0.292744439008179,"Omicron","27401d31","USA","Kansas",19501
"397",2021-12-26,1,0.0272062797878248,"Omicron","342be8a3","USA","Oregon",NA
"398",2021-12-27,2,0.0606477752898895,"Omicron","342be8a3","USA","Oregon",3575
"399",2021-12-28,3,0.0715547543237409,"Omicron","342be8a3","USA","Oregon",1880
"400",2021-12-29,4,0.0827920536523428,"Omicron","342be8a3","USA","Oregon",2313
"401",2021-12-30,5,0.0917194396376479,"Omicron","342be8a3","USA","Oregon",2930
"402",2021-12-31,6,0.0917194396376479,"Omicron","342be8a3","USA","Oregon",NA
"403",2022-01-01,7,0.0917194396376479,"Omicron","342be8a3","USA","Oregon",NA
"404",2022-01-02,8,0.0917194396376479,"Omicron","342be8a3","USA","Oregon",NA
"405",2022-01-03,9,0.122558708269665,"Omicron","342be8a3","USA","Oregon",9668
"406",2022-01-04,10,0.12299170423345,"Omicron","342be8a3","USA","Oregon",4522
"407",2022-01-05,11,0.131096385351366,"Omicron","342be8a3","USA","Oregon",6195
"408",2022-01-06,12,0.134350594013742,"Omicron","342be8a3","USA","Oregon",7619
"409",2022-01-07,13,0.144862352975416,"Omicron","342be8a3","USA","Oregon",10433
"410",2022-01-08,14,0.144862352975416,"Omicron","342be8a3","USA","Oregon",NA
"411",2022-01-09,15,0.144862352975416,"Omicron","342be8a3","USA","Oregon",NA
"412",2022-01-10,16,0.1268166589965,"Omicron","342be8a3","USA","Oregon",18503
"413",2022-01-11,17,0.104581451717597,"Omicron","342be8a3","USA","Oregon",7999
"414",2022-01-12,18,0.0874233415852354,"Omicron","342be8a3","USA","Oregon",8743
"415",2022-01-13,19,0.0726481252908923,"Omicron","342be8a3","USA","Oregon",9786
"416",2021-12-19,1,0.01192085710047,"Omicron","41224d53","USA","Rhode Island",NA
"417",2021-12-20,2,0.0441530771439682,"Omicron","41224d53","USA","Rhode Island",3962
"418",2021-12-21,3,0.0275268557460022,"Omicron","41224d53","USA","Rhode Island",1015
"419",2021-12-22,4,0.0426291869339624,"Omicron","41224d53","USA","Rhode Island",1811
"420",2021-12-23,5,0.0365795544218346,"Omicron","41224d53","USA","Rhode Island",1687
"421",2021-12-24,6,0.0365795544218346,"Omicron","41224d53","USA","Rhode Island",NA
"422",2021-12-25,7,0.0365795544218346,"Omicron","41224d53","USA","Rhode Island",NA
"423",2021-12-26,8,0.0365795544218346,"Omicron","41224d53","USA","Rhode Island",NA
"424",2021-12-27,9,0.0365795544218346,"Omicron","41224d53","USA","Rhode Island",NA
"425",2021-12-28,10,0.164462167033389,"Omicron","41224d53","USA","Rhode Island",6757
"426",2021-12-29,11,0.13007768685095,"Omicron","41224d53","USA","Rhode Island",3193
"427",2021-12-30,12,0.112530261597824,"Omicron","41224d53","USA","Rhode Island",3918
"428",2021-12-31,13,0.112530261597824,"Omicron","41224d53","USA","Rhode Island",NA
"429",2022-01-01,14,0.112530261597824,"Omicron","41224d53","USA","Rhode Island",NA
"430",2022-01-02,15,0.112530261597824,"Omicron","41224d53","USA","Rhode Island",NA
"431",2022-01-03,16,0.112530261597824,"Omicron","41224d53","USA","Rhode Island",NA
"432",2022-01-04,17,0.198119632759245,"Omicron","41224d53","USA","Rhode Island",16228
"433",2022-01-05,18,0.128755749517727,"Omicron","41224d53","USA","Rhode Island",5868
"434",2022-01-06,19,0.0920509058363665,"Omicron","41224d53","USA","Rhode Island",6918
"435",2022-01-07,20,0.0599565554927406,"Omicron","41224d53","USA","Rhode Island",5956
"436",2022-01-08,21,0.0599565554927406,"Omicron","41224d53","USA","Rhode Island",NA
"437",2022-01-09,22,0.0599565554927406,"Omicron","41224d53","USA","Rhode Island",NA
"438",2022-01-10,23,0.0173259418232786,"Omicron","41224d53","USA","Rhode Island",13765
"439",2022-01-11,24,-0.0344518386469033,"Omicron","41224d53","USA","Rhode Island",5076
"440",2022-01-12,25,-0.0305313821094092,"Omicron","41224d53","USA","Rhode Island",5727
"441",2022-01-13,26,-0.033229026678159,"Omicron","41224d53","USA","Rhode Island",5670
"442",2021-12-27,1,0.0457434170670992,"Omicron","4780f910","USA","North Carolina",NA
"443",2021-12-28,2,0.324402479401224,"Omicron","4780f910","USA","North Carolina",32389
"444",2021-12-29,3,0.191843654639053,"Omicron","4780f910","USA","North Carolina",9101
"445",2021-12-30,4,0.148480400903381,"Omicron","4780f910","USA","North Carolina",17588
"446",2021-12-31,5,0.122637280568474,"Omicron","4780f910","USA","North Carolina",18652
"447",2022-01-01,6,0.122637280568474,"Omicron","4780f910","USA","North Carolina",NA
"448",2022-01-02,7,0.122637280568474,"Omicron","4780f910","USA","North Carolina",NA
"449",2022-01-03,8,0.069608046636961,"Omicron","4780f910","USA","North Carolina",47202
"450",2022-01-04,9,0.00143661123477683,"Omicron","4780f910","USA","North Carolina",10763
"451",2022-01-05,10,0.0190976692699433,"Omicron","4780f910","USA","North Carolina",19919
"452",2022-01-06,11,0.0189332895938743,"Omicron","4780f910","USA","North Carolina",23622
"453",2022-01-07,12,0.0287523157554575,"Omicron","4780f910","USA","North Carolina",25587
"454",2022-01-08,13,0.00601766192900096,"Omicron","4780f910","USA","North Carolina",305
"455",2022-01-09,14,0.00601766192900096,"Omicron","4780f910","USA","North Carolina",NA
"456",2022-01-10,15,0.0432484286106915,"Omicron","4780f910","USA","North Carolina",73688
"457",2022-01-11,16,0.0227217768088414,"Omicron","4780f910","USA","North Carolina",17625
"458",2022-01-12,17,0.0341193573891434,"Omicron","4780f910","USA","North Carolina",24369
"459",2022-01-13,18,0.0495260016001691,"Omicron","4780f910","USA","North Carolina",36765
"460",2021-12-13,1,0.0097558556011795,"Omicron","50a7f84e","USA","Alabama",294
"461",2021-12-14,2,0.0668643206490215,"Omicron","50a7f84e","USA","Alabama",1655
"462",2021-12-15,3,0.049599821657209,"Omicron","50a7f84e","USA","Alabama",647
"463",2021-12-16,4,0.0409112383970133,"Omicron","50a7f84e","USA","Alabama",816
"464",2021-12-17,5,0.0427706611570486,"Omicron","50a7f84e","USA","Alabama",908
"465",2021-12-18,6,0.0329000008773467,"Omicron","50a7f84e","USA","Alabama",692
"466",2021-12-19,7,0.036836047567215,"Omicron","50a7f84e","USA","Alabama",552
"467",2021-12-20,8,0.0454615182800768,"Omicron","50a7f84e","USA","Alabama",552
"468",2021-12-21,9,0.0378738839618711,"Omicron","50a7f84e","USA","Alabama",1254
"469",2021-12-22,10,0.0552339345627886,"Omicron","50a7f84e","USA","Alabama",1460
"470",2021-12-23,11,0.0751035555181774,"Omicron","50a7f84e","USA","Alabama",2060
"471",2021-12-24,12,0.0982827688379883,"Omicron","50a7f84e","USA","Alabama",2466
"472",2021-12-25,13,0.117241596993557,"Omicron","50a7f84e","USA","Alabama",2449
"473",2021-12-26,14,0.105361815126885,"Omicron","50a7f84e","USA","Alabama",863
"474",2021-12-27,15,0.123200125982389,"Omicron","50a7f84e","USA","Alabama",1679
"475",2021-12-28,16,0.119661497947588,"Omicron","50a7f84e","USA","Alabama",3705
"476",2021-12-29,17,0.151090552658037,"Omicron","50a7f84e","USA","Alabama",5975
"477",2021-12-30,18,0.174204287986501,"Omicron","50a7f84e","USA","Alabama",8256
"478",2021-12-31,19,0.182834988636972,"Omicron","50a7f84e","USA","Alabama",8051
"479",2022-01-01,20,0.182834988636972,"Omicron","50a7f84e","USA","Alabama",NA
"480",2022-01-02,21,0.182834988636972,"Omicron","50a7f84e","USA","Alabama",NA
"481",2022-01-03,22,0.160949518579439,"Omicron","50a7f84e","USA","Alabama",4062
"482",2022-01-04,23,0.124234394971263,"Omicron","50a7f84e","USA","Alabama",7572
"483",2022-01-05,24,0.125101093205977,"Omicron","50a7f84e","USA","Alabama",11075
"484",2022-01-06,25,0.116966787818542,"Omicron","50a7f84e","USA","Alabama",12626
"485",2022-01-07,26,0.110926499052348,"Omicron","50a7f84e","USA","Alabama",12972
"486",2022-01-08,27,0.0923715366999748,"Omicron","50a7f84e","USA","Alabama",8332
"487",2022-01-09,28,0.127996446464644,"Omicron","50a7f84e","USA","Alabama",12452
"488",2022-01-10,29,0.107522874881368,"Omicron","50a7f84e","USA","Alabama",6250
"489",2022-01-11,30,0.0651983362800141,"Omicron","50a7f84e","USA","Alabama",8536
"490",2022-01-12,31,0.0465221157107198,"Omicron","50a7f84e","USA","Alabama",11204
"491",2022-01-13,32,0.0465221157107198,"Omicron","50a7f84e","USA","Alabama",NA
"492",2021-12-27,1,0.0499864439941606,"Omicron","6d65b74d","USA","Utah",4608
"493",2021-12-28,2,0.073595165221945,"Omicron","6d65b74d","USA","Utah",1816
"494",2021-12-29,3,0.095101278243228,"Omicron","6d65b74d","USA","Utah",3304
"495",2021-12-30,4,0.112606101928151,"Omicron","6d65b74d","USA","Utah",3563
"496",2021-12-31,5,0.112606101928151,"Omicron","6d65b74d","USA","Utah",NA
"497",2022-01-01,6,0.112606101928151,"Omicron","6d65b74d","USA","Utah",NA
"498",2022-01-02,7,0.112606101928151,"Omicron","6d65b74d","USA","Utah",NA
"499",2022-01-03,8,0.144146107534603,"Omicron","6d65b74d","USA","Utah",14754
"500",2022-01-04,9,0.140725987199494,"Omicron","6d65b74d","USA","Utah",4655
"501",2022-01-05,10,0.133554877582281,"Omicron","6d65b74d","USA","Utah",7248
"502",2022-01-06,11,0.138814544093521,"Omicron","6d65b74d","USA","Utah",8913
"503",2022-01-07,12,0.139657054459178,"Omicron","6d65b74d","USA","Utah",9468
"504",2022-01-08,13,0.139657054459178,"Omicron","6d65b74d","USA","Utah",NA
"505",2022-01-09,14,0.139657054459178,"Omicron","6d65b74d","USA","Utah",NA
"506",2022-01-10,15,0.112312746091562,"Omicron","6d65b74d","USA","Utah",24147
"507",2022-01-11,16,0.109047654332178,"Omicron","6d65b74d","USA","Utah",9825
"508",2022-01-12,17,0.0816397574387381,"Omicron","6d65b74d","USA","Utah",10220
"509",2022-01-13,18,0.075106157278908,"Omicron","6d65b74d","USA","Utah",12990
"510",2021-12-19,1,0.0412092012609007,"Omicron","711abab7","USA","Mississippi",NA
